page_id,register,orig_path,filename,width,height,megapixels,bytes,sha12,readable,dup_group,mccatmus,transkribus,gemini,reconciled,translated
p516,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100112.jpg,IMG_20190408_100112.jpg,3120,4160,13.0,2255878,95414be37fad,ok,,,,,,
p517,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100116.jpg,IMG_20190408_100116.jpg,3120,4160,13.0,2854470,e60a3c562b63,ok,,,,,,
p518,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100133.jpg,IMG_20190408_100133.jpg,3120,4160,13.0,2484965,c0b0d56b00c9,ok,,,,,,
p519,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100136.jpg,IMG_20190408_100136.jpg,3120,4160,13.0,2488602,054409420067,ok,,,,,,
p520,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100143.jpg,IMG_20190408_100143.jpg,3120,4160,13.0,2197465,d5e8c8a9e82e,ok,,,,,,
p521,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100147.jpg,IMG_20190408_100147.jpg,3120,4160,13.0,2795601,503374d52a9d,ok,,,,,,
p522,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100154.jpg,IMG_20190408_100154.jpg,3120,4160,13.0,2306810,3e120d6c26b9,ok,,,,,,
p523,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100200.jpg,IMG_20190408_100200.jpg,3120,4160,13.0,2492157,b2dba39c6d03,ok,,,,,,
p524,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100211.jpg,IMG_20190408_100211.jpg,3120,4160,13.0,2247170,fbfe0edf52b2,ok,,,,,,
p525,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100220.jpg,IMG_20190408_100220.jpg,3120,4160,13.0,2407751,a75112bec800,ok,,,,,,
p526,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100229.jpg,IMG_20190408_100229.jpg,3120,4160,13.0,2470456,2b229a8352bc,ok,,,,,,
p527,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100235.jpg,IMG_20190408_100235.jpg,3120,4160,13.0,2705145,22e70876d119,ok,,,,,,
p528,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100246.jpg,IMG_20190408_100246.jpg,3120,4160,13.0,2479975,e714c507baba,ok,,,,,,
p529,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100254.jpg,IMG_20190408_100254.jpg,4160,3120,13.0,2061583,900e5f6c67a9,ok,,,,,,
p530,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100313.jpg,IMG_20190408_100313.jpg,3120,4160,13.0,3055891,e3a0d5c103a8,ok,,,,,,
p531,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100323.jpg,IMG_20190408_100323.jpg,3120,4160,13.0,3041407,e9fb67edbf7d,ok,,,,,,
p532,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100326.jpg,IMG_20190408_100326.jpg,3120,4160,13.0,3200925,fd0b4611dead,ok,,,,,,
p533,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100334.jpg,IMG_20190408_100334.jpg,3120,4160,13.0,2720091,1036bee67311,ok,,,,,,
p534,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100340.jpg,IMG_20190408_100340.jpg,3120,4160,13.0,2831262,3fc84c821b40,ok,,,,,,
p535,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100347.jpg,IMG_20190408_100347.jpg,3120,4160,13.0,2883584,c001f60c3cd8,ok,,,,,,
p536,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100354.jpg,IMG_20190408_100354.jpg,3120,4160,13.0,3096860,f976f6301763,ok,,,,,,
p537,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100357.jpg,IMG_20190408_100357.jpg,3120,4160,13.0,3145728,b21432a9e2ab,ok,,,,,,
p538,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100403.jpg,IMG_20190408_100403.jpg,3120,4160,13.0,3278570,9ae0c9d4d361,ok,,,,,,
p539,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100419.jpg,IMG_20190408_100419.jpg,3120,4160,13.0,2913007,7e5fe10e960e,ok,,,,,,
p540,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100424.jpg,IMG_20190408_100424.jpg,3120,4160,13.0,2359296,bc799bfe4b85,ok,,,,,,
p541,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100430.jpg,IMG_20190408_100430.jpg,3120,4160,13.0,2197237,5aca0559bdc3,ok,,,,,,
p542,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100437.jpg,IMG_20190408_100437.jpg,3120,4160,13.0,2268105,cf3b7a82d649,ok,,,,,,
p543,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100444.jpg,IMG_20190408_100444.jpg,3120,4160,13.0,2115941,0b3be2ddbeb2,ok,,,,,,
p544,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100447.jpg,IMG_20190408_100447.jpg,3120,4160,13.0,2238626,90f67723130e,ok,,,,,,
p545,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100458.jpg,IMG_20190408_100458.jpg,3120,4160,13.0,2914621,576786912a31,ok,,,,,,
p546,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100504.jpg,IMG_20190408_100504.jpg,3120,4160,13.0,2621440,e75718ba78d7,ok,,,,,,
p547,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100508.jpg,IMG_20190408_100508.jpg,3120,4160,13.0,2599292,6b5b4495f6d9,ok,,,,,,
p548,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100519.jpg,IMG_20190408_100519.jpg,3120,4160,13.0,2998861,bec5194dcced,ok,,,,,,
p549,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100525.jpg,IMG_20190408_100525.jpg,3120,4160,13.0,2905087,d11c2b5f4a08,ok,,,,,,
p550,07 - 154,raw/Archivio diocesano/07 - 154/IMG_20190408_100528.jpg,IMG_20190408_100528.jpg,3120,4160,13.0,2879549,acfb38e41857,ok,,,,,,
p551,08 - 04,raw/Archivio diocesano/08 - 04/IMG_20190318_093637.jpg,IMG_20190318_093637.jpg,3120,4160,13.0,1835008,3233f7a9847e,ok,,,,,,
p552,08 - 04,raw/Archivio diocesano/08 - 04/IMG_20190318_093649.jpg,IMG_20190318_093649.jpg,3120,4160,13.0,3263124,bb57e980c129,ok,,,,,,
p553,08 - 06,raw/Archivio diocesano/08 - 06/IMG_20190318_093928.jpg,IMG_20190318_093928.jpg,3120,4160,13.0,1599922,64842240906c,ok,,,,,,
p554,08 - 06,raw/Archivio diocesano/08 - 06/IMG_20190318_093955.jpg,IMG_20190318_093955.jpg,3120,4160,13.0,3071703,20c2428387ee,ok,,,,,,
p555,08 - 06,raw/Archivio diocesano/08 - 06/IMG_20190318_094002.jpg,IMG_20190318_094002.jpg,3120,4160,13.0,2359296,6be1a838db41,ok,,,,,,
p556,08 - 13,raw/Archivio diocesano/08 - 13/IMG_20190318_094027.jpg,IMG_20190318_094027.jpg,3120,4160,13.0,1714751,f79c23210f18,ok,,,,,,
p557,08 - 13,raw/Archivio diocesano/08 - 13/IMG_20190318_094036.jpg,IMG_20190318_094036.jpg,3120,4160,13.0,3083674,55753943f5f3,ok,,,,,,
p558,08 - 13,raw/Archivio diocesano/08 - 13/IMG_20190318_094043.jpg,IMG_20190318_094043.jpg,3120,4160,13.0,2934853,70e2417d3113,ok,,,,,,
p559,08 - 13,raw/Archivio diocesano/08 - 13/IMG_20190318_094050.jpg,IMG_20190318_094050.jpg,3120,4160,13.0,2834346,af7c7700d7c4,ok,,,,,,
p560,08 - 13,raw/Archivio diocesano/08 - 13/IMG_20190318_094216.jpg,IMG_20190318_094216.jpg,3120,4160,13.0,2791428,36b79e614107,ok,,,,,,
p561,08 - 13,raw/Archivio diocesano/08 - 13/IMG_20190318_094222.jpg,IMG_20190318_094222.jpg,3120,4160,13.0,2619095,cd4d39f3c281,ok,,,,,,
p562,08 - 13,raw/Archivio diocesano/08 - 13/IMG_20190318_094227.jpg,IMG_20190318_094227.jpg,3120,4160,13.0,2623737,e79fd5999666,ok,,,,,,
p563,08 - 13,raw/Archivio diocesano/08 - 13/IMG_20190318_094236.jpg,IMG_20190318_094236.jpg,4160,3120,13.0,2546485,9da563917c74,ok,,,,,,
p564,08 - 13,raw/Archivio diocesano/08 - 13/IMG_20190318_094243.jpg,IMG_20190318_094243.jpg,3120,4160,13.0,2477474,7f92bd892cef,ok,,,,,,
p565,08 - 19,raw/Archivio diocesano/08 - 19/IMG_20190318_094343.jpg,IMG_20190318_094343.jpg,3120,4160,13.0,1635565,70603116efd7,ok,,,,,,
p566,08 - 19,raw/Archivio diocesano/08 - 19/IMG_20190318_094409.jpg,IMG_20190318_094409.jpg,3120,4160,13.0,3033487,eb2a53c06cdb,ok,,,,,,
p567,08 - 19,raw/Archivio diocesano/08 - 19/IMG_20190318_094421.jpg,IMG_20190318_094421.jpg,3120,4160,13.0,1799467,4dd6a94fa59b,ok,,,,,,
p568,08 - 19,raw/Archivio diocesano/08 - 19/IMG_20190318_094426.jpg,IMG_20190318_094426.jpg,3120,4160,13.0,2456786,9c7a0f1f568c,ok,,,,,,
p569,08 - 19,raw/Archivio diocesano/08 - 19/IMG_20190318_094433.jpg,IMG_20190318_094433.jpg,3120,4160,13.0,2359296,1069783dae2e,ok,,,,,,
p570,08 - 19,raw/Archivio diocesano/08 - 19/IMG_20190318_094442.jpg,IMG_20190318_094442.jpg,3120,4160,13.0,2621440,b3b2d8bfe41f,ok,,,,,,
p571,08 - 19,raw/Archivio diocesano/08 - 19/IMG_20190318_094456.jpg,IMG_20190318_094456.jpg,3120,4160,13.0,2897447,6db3dbb7c26e,ok,,,,,,
p572,08 - 19,raw/Archivio diocesano/08 - 19/IMG_20190318_094508.jpg,IMG_20190318_094508.jpg,3120,4160,13.0,2883584,6b3bf9b4ef24,ok,,,,,,
p573,08 - 19,raw/Archivio diocesano/08 - 19/IMG_20190318_094519.jpg,IMG_20190318_094519.jpg,3120,4160,13.0,2621440,1a96a589ca1c,ok,,,,,,
p574,08 - 19,raw/Archivio diocesano/08 - 19/IMG_20190318_094523.jpg,IMG_20190318_094523.jpg,3120,4160,13.0,2883584,18f24e182718,ok,,,,,,
p575,08 - 19,raw/Archivio diocesano/08 - 19/IMG_20190318_094530.jpg,IMG_20190318_094530.jpg,3120,4160,13.0,2359296,1e4be726188d,ok,,,,,,
p576,08 - 19,raw/Archivio diocesano/08 - 19/IMG_20190318_094537.jpg,IMG_20190318_094537.jpg,3120,4160,13.0,2242085,d970638fae1d,ok,,,,,,
p577,08 - 26,raw/Archivio diocesano/08 - 26/IMG_20190318_094555.jpg,IMG_20190318_094555.jpg,3120,4160,13.0,1803103,e391344ca3ad,ok,,,,,,
p578,08 - 26,raw/Archivio diocesano/08 - 26/IMG_20190318_094601.jpg,IMG_20190318_094601.jpg,3120,4160,13.0,1799706,70ed49ef92d2,ok,,,,,,
p579,08 - 26,raw/Archivio diocesano/08 - 26/IMG_20190318_094608.jpg,IMG_20190318_094608.jpg,3120,4160,13.0,2359296,6b8340d9b8be,ok,,,,,,
p580,08 - 26,raw/Archivio diocesano/08 - 26/IMG_20190318_094614.jpg,IMG_20190318_094614.jpg,3120,4160,13.0,2996978,dcee5593c9b3,ok,,,,,,
p581,08 - 26,raw/Archivio diocesano/08 - 26/IMG_20190318_094618.jpg,IMG_20190318_094618.jpg,3120,4160,13.0,2585900,842f14bce38e,ok,,,,,,
p582,08 - 26,raw/Archivio diocesano/08 - 26/IMG_20190318_094633.jpg,IMG_20190318_094633.jpg,3120,4160,13.0,2956485,b9982ce3115a,ok,,,,,,
p583,08 - 26,raw/Archivio diocesano/08 - 26/IMG_20190318_094640.jpg,IMG_20190318_094640.jpg,3120,4160,13.0,2976323,f9fe5c2ac706,ok,,,,,,
p584,08 - 26,raw/Archivio diocesano/08 - 26/IMG_20190318_094646.jpg,IMG_20190318_094646.jpg,3120,4160,13.0,2883584,ddf2ddc5bcc9,ok,,,,,,
p585,08 - 26,raw/Archivio diocesano/08 - 26/IMG_20190318_094650.jpg,IMG_20190318_094650.jpg,3120,4160,13.0,2777028,daeafe026908,ok,,,,,,
p586,08 - 26,raw/Archivio diocesano/08 - 26/IMG_20190318_094654.jpg,IMG_20190318_094654.jpg,3120,4160,13.0,2097152,2eccca0b9043,ok,,,,,,
p587,08 - 29,raw/Archivio diocesano/08 - 29/IMG_20190318_094711.jpg,IMG_20190318_094711.jpg,3120,4160,13.0,1572864,ac8c39f58581,ok,,,,,,
p588,08 - 29,raw/Archivio diocesano/08 - 29/IMG_20190318_094715.jpg,IMG_20190318_094715.jpg,3120,4160,13.0,2253881,441924dc5ab9,ok,,,,,,
p589,08 - 29,raw/Archivio diocesano/08 - 29/IMG_20190318_094724.jpg,IMG_20190318_094724.jpg,3120,4160,13.0,2402264,71462d1df6ad,ok,,,,,,
p590,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_094938.jpg,IMG_20190318_094938.jpg,3120,4160,13.0,1572864,9a8aacbc6281,ok,,,,,,
p591,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_094947.jpg,IMG_20190318_094947.jpg,3120,4160,13.0,2863436,38a8e9ecba5b,ok,,,,,,
p592,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_094947_1.jpg,IMG_20190318_094947_1.jpg,3120,4160,13.0,2883584,84e6fdc9a5df,ok,,,,,,
p593,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_094954.jpg,IMG_20190318_094954.jpg,3120,4160,13.0,3018593,7bc6e7e687d4,ok,,,,,,
p594,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_094958.jpg,IMG_20190318_094958.jpg,3120,4160,13.0,3362247,5aec767e9269,ok,,,,,,
p595,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095006.jpg,IMG_20190318_095006.jpg,3120,4160,13.0,3203546,2148aab0f6e2,ok,,,,,,
p596,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095010.jpg,IMG_20190318_095010.jpg,3120,4160,13.0,2925524,7f6286fd6adb,ok,,,,,,
p597,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095026.jpg,IMG_20190318_095026.jpg,3120,4160,13.0,2310506,3283c95b0393,ok,,,,,,
p598,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095032.jpg,IMG_20190318_095032.jpg,3120,4160,13.0,2097152,5beb1e152d2f,ok,,,,,,
p599,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095032_1.jpg,IMG_20190318_095032_1.jpg,3120,4160,13.0,2097152,ed55b85319d0,ok,,,,,,
p600,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095039.jpg,IMG_20190318_095039.jpg,3120,4160,13.0,2599440,a1e41a4baade,ok,,,,,,
p601,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095045.jpg,IMG_20190318_095045.jpg,3120,4160,13.0,2119720,a20d140575fb,ok,,,,,,
p602,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095048.jpg,IMG_20190318_095048.jpg,3120,4160,13.0,2453060,f07e3dd00383,ok,,,,,,
p603,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095055.jpg,IMG_20190318_095055.jpg,3120,4160,13.0,2887785,a1d353d129a2,ok,,,,,,
p604,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095103.jpg,IMG_20190318_095103.jpg,3120,4160,13.0,2752122,b4c2dc8c97a4,ok,,,,,,
p605,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095106.jpg,IMG_20190318_095106.jpg,3120,4160,13.0,2405792,f63136fec6fd,ok,,,,,,
p606,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095112.jpg,IMG_20190318_095112.jpg,3120,4160,13.0,2097152,154490232672,ok,,,,,,
p607,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095118.jpg,IMG_20190318_095118.jpg,3120,4160,13.0,2584239,57040f7ef5e3,ok,,,,,,
p608,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095126.jpg,IMG_20190318_095126.jpg,3120,4160,13.0,2382659,ff0e2b3602b9,ok,,,,,,
p609,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095129.jpg,IMG_20190318_095129.jpg,3120,4160,13.0,1765466,83fdd64210a4,ok,,,,,,
p610,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095139.jpg,IMG_20190318_095139.jpg,3120,4160,13.0,2209709,40aac0104a17,ok,,,,,,
p611,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095144.jpg,IMG_20190318_095144.jpg,3120,4160,13.0,2203296,3f5ecab7f61d,ok,,,,,,
p612,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095158.jpg,IMG_20190318_095158.jpg,3120,4160,13.0,1880839,b1ff51ece9e0,ok,,,,,,
p613,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095212.jpg,IMG_20190318_095212.jpg,3120,4160,13.0,2422048,b8d0a87f0f09,ok,,,,,,
p614,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095218.jpg,IMG_20190318_095218.jpg,3120,4160,13.0,2067339,2bc0b138cb6e,ok,,,,,,
p615,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095230.jpg,IMG_20190318_095230.jpg,3120,4160,13.0,2097152,02a72b097dd4,ok,,,,,,
p616,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095238.jpg,IMG_20190318_095238.jpg,3120,4160,13.0,2097152,f38b59233877,ok,,,,,,
p617,08 - 37,raw/Archivio diocesano/08 - 37/IMG_20190318_095249.jpg,IMG_20190318_095249.jpg,3120,4160,13.0,1835008,895f72817cb2,ok,,,,,,
p618,08 - 43,raw/Archivio diocesano/08 - 43/IMG_20190318_095847.jpg,IMG_20190318_095847.jpg,3120,4160,13.0,1572864,15e45746a15d,ok,,,,,,
p619,08 - 43,raw/Archivio diocesano/08 - 43/IMG_20190318_095852.jpg,IMG_20190318_095852.jpg,3120,4160,13.0,2379421,2f950c79d3d7,ok,,,,,,
p620,08 - 43,raw/Archivio diocesano/08 - 43/IMG_20190318_095901.jpg,IMG_20190318_095901.jpg,3120,4160,13.0,2777141,95524bedce4c,ok,,,,,,
p621,08 - 43,raw/Archivio diocesano/08 - 43/IMG_20190318_095908.jpg,IMG_20190318_095908.jpg,3120,4160,13.0,2621440,a107c10faccb,ok,,,,,,
p622,08 - 43,raw/Archivio diocesano/08 - 43/IMG_20190318_095911.jpg,IMG_20190318_095911.jpg,3120,4160,13.0,2699877,535d2de2209e,ok,,,,,,
p623,08 - 43,raw/Archivio diocesano/08 - 43/IMG_20190318_095917.jpg,IMG_20190318_095917.jpg,3120,4160,13.0,2639362,93ff06e836c7,ok,,,,,,
p624,08 - 43,raw/Archivio diocesano/08 - 43/IMG_20190318_095919.jpg,IMG_20190318_095919.jpg,3120,4160,13.0,2550135,1d32ac2a9806,ok,,,,,,
p625,11 - 04,raw/Archivio diocesano/11 - 04/IMG_20190408_111411.jpg,IMG_20190408_111411.jpg,3120,4160,13.0,1972080,8283fd890817,ok,,,,,,
p626,11 - 04,raw/Archivio diocesano/11 - 04/IMG_20190408_111422.jpg,IMG_20190408_111422.jpg,3120,4160,13.0,2485982,a3b6a35cf4d0,ok,,,,,,
p627,11 - 05,raw/Archivio diocesano/11 - 05/IMG_20190408_111449.jpg,IMG_20190408_111449.jpg,3120,4160,13.0,1835008,941a4c2fdb84,ok,,,,,,
p628,11 - 05,raw/Archivio diocesano/11 - 05/IMG_20190408_111456.jpg,IMG_20190408_111456.jpg,3120,4160,13.0,2359296,d19cc8468379,ok,,,,,,
p629,12 - 10,raw/Archivio diocesano/12 - 10/IMG_20190318_105428.jpg,IMG_20190318_105428.jpg,3120,4160,13.0,1906050,02aef42b4c5b,ok,,,,,,
p630,12 - 10,raw/Archivio diocesano/12 - 10/IMG_20190318_105437.jpg,IMG_20190318_105437.jpg,3120,4160,13.0,3545635,71878531100b,ok,,,,,,
p631,12 - 10,raw/Archivio diocesano/12 - 10/IMG_20190318_105444.jpg,IMG_20190318_105444.jpg,3120,4160,13.0,2946209,76e45c6da2e4,ok,,,,,,
p632,12 - 10,raw/Archivio diocesano/12 - 10/IMG_20190318_105447.jpg,IMG_20190318_105447.jpg,3120,4160,13.0,2111201,393fefd288c1,ok,,,,,,
p001,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 1.jpeg,stato delle anime Turate 1679 - pagina 1.jpeg,4032,3024,12.2,8079426,52a6eb74149e,ok,,,,,,
p002,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 10.jpeg,stato delle anime Turate 1679 - pagina 10.jpeg,4032,3024,12.2,9155782,a36b54609e9b,ok,,,,,,
p003,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 11.jpeg,stato delle anime Turate 1679 - pagina 11.jpeg,4032,3024,12.2,8842061,8affe123c94c,ok,,,,,,
p004,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 12.jpeg,stato delle anime Turate 1679 - pagina 12.jpeg,4032,3024,12.2,9270837,d110273b3da9,ok,,,,,,
p005,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 13.jpeg,stato delle anime Turate 1679 - pagina 13.jpeg,4032,3024,12.2,9576975,e9e5f38ee60e,ok,,,,,,
p006,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 14.jpeg,stato delle anime Turate 1679 - pagina 14.jpeg,4032,3024,12.2,9677273,47c3b331bdf6,ok,,,,,,
p007,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 15.jpeg,stato delle anime Turate 1679 - pagina 15.jpeg,4032,3024,12.2,9038713,e312d52600e8,ok,,,,,,
p008,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 16.jpeg,stato delle anime Turate 1679 - pagina 16.jpeg,4032,3024,12.2,9172991,f84e0599c464,ok,,,,,,
p009,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 17.jpeg,stato delle anime Turate 1679 - pagina 17.jpeg,4032,3024,12.2,8711787,0cee93496170,ok,,,,,,
p010,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 2.jpeg,stato delle anime Turate 1679 - pagina 2.jpeg,4032,3024,12.2,9615113,ba441f8be341,ok,,,,,,
p011,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 20.jpeg,stato delle anime Turate 1679 - pagina 20.jpeg,4032,3024,12.2,9404402,fe2a0116597b,ok,,,,,,
p012,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 21.jpeg,stato delle anime Turate 1679 - pagina 21.jpeg,4032,3024,12.2,8953324,ae4eeaebaebf,ok,,,,,,
p013,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 22.jpeg,stato delle anime Turate 1679 - pagina 22.jpeg,4032,3024,12.2,8744356,767511b1a46f,ok,,,,,,
p014,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 23.jpeg,stato delle anime Turate 1679 - pagina 23.jpeg,4032,3024,12.2,9580653,99b983dd2d83,ok,,,,,,
p015,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 24.jpeg,stato delle anime Turate 1679 - pagina 24.jpeg,4032,3024,12.2,9563718,5582438345e8,ok,,,,,,
p016,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 25.jpeg,stato delle anime Turate 1679 - pagina 25.jpeg,4032,3024,12.2,9437184,8e1ed192db50,ok,,,,,,
p017,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 26.jpeg,stato delle anime Turate 1679 - pagina 26.jpeg,4032,3024,12.2,7978857,cea123b88efc,ok,,,,,,
p018,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 3.jpeg,stato delle anime Turate 1679 - pagina 3.jpeg,4032,3024,12.2,9322160,9f2451ff424f,ok,,,,,,
p019,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 4.jpeg,stato delle anime Turate 1679 - pagina 4.jpeg,4032,3024,12.2,9356990,aeade8aea6ff,ok,,,,,,
p020,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 5.jpeg,stato delle anime Turate 1679 - pagina 5.jpeg,4032,3024,12.2,9345621,46dd732a18bf,ok,,,,,,
p021,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 6.jpeg,stato delle anime Turate 1679 - pagina 6.jpeg,4032,3024,12.2,9135446,d44bf27b39f3,ok,,,,,,
p022,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 7.jpeg,stato delle anime Turate 1679 - pagina 7.jpeg,4032,3024,12.2,9213476,3ecd50df2946,ok,,,,,,
p023,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 8.jpeg,stato delle anime Turate 1679 - pagina 8.jpeg,4032,3024,12.2,9149783,bbcb602c6845,ok,,,,,,
p024,Stato delle anime di Turate,raw/Archivio diocesano/Stato delle anime di Turate/stato delle anime Turate 1679 - pagina 9.jpeg,stato delle anime Turate 1679 - pagina 9.jpeg,4032,3024,12.2,9086099,2678ed2e7eb1,ok,,,,,,
p025,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101428.jpg,IMG20260522101428.jpg,985,1751,1.7,827595,c1e4e2e50947,ok,,,,,,
p026,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101433.jpg,IMG20260522101433.jpg,1066,1894,2.0,822676,144bdd1f225c,ok,,,,,,
p027,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101448.jpg,IMG20260522101448.jpg,1024,1820,1.9,826287,9c579aebcb65,ok,,,,,,
p028,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101456.jpg,IMG20260522101456.jpg,1044,1855,1.9,832817,9c5127db5012,ok,,,,,,
p029,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101508.jpg,IMG20260522101508.jpg,1141,2029,2.3,808760,907ae0e3df74,ok,,,,,,
p030,X 18 (1570-79),raw/Archivio diocesano/X 18 (1570-79)/IMG20260522101512.jpg,IMG20260522101512.jpg,1061,1886,2.0,820108,0d853565ac87,ok,,,,,,
